,id,partner_id,participant_id,partner_name,type_of_product,date,currency,qty,unit_price,unit,total,total_usd
3677,3677,45,,Association des Organisations Paysannes de Charlemagne,Viande de bovin,2025-08-19,HTG,6506,663.6662843621486,lb,4317812.846060139,32835.07867726342
3678,3678,194,,Aviculture maximum,Volaille,2025-08-28,HTG,2577,1853.4744405570527,animal,4776403.633315525,36322.4610898519
3679,3679,217,,Lanati Farm,Bovin entier,2026-07-15,HTG,6,139938.18929044862,animal,839629.1357426917,6385.012439107922
3680,3680,22,,PMG Jean Michel Thomas,Volaille,2027-10-28,HTG,3388,963.6000953101641,animal,3264677.122910836,24826.441999321945
3681,3681,202,,Magie Verte Entreprise Agricole,Bovin entier,2025-07-07,HTG,14,82996.40297966468,animal,1161949.6417153054,8836.118948405365
3682,3682,40,,Centre de Santé et de Développement Intégré,Oeufs,2024-07-25,HTG,8718,194.70373071486821,douzaine,1697427.124372221,12908.1910598648
3683,3683,76,,James Augustin,Lait de vache,2026-12-17,HTG,41,520.8083931139895,gallon,21353.144117673568,162.38132408877237
3684,3684,166,,Kay plantè,Mouton entier,2025-05-17,HTG,15,35881.43332865655,animal,538221.4999298482,4092.939162964625
3685,3685,235,,Akasan Tech,Volaille,2025-01-03,HTG,3082,1503.3931621531444,animal,4633457.725755991,35235.41996772617
3686,3686,163,,Le Poulet Chic de Marmont,Viande de chèvre,2026-10-14,HTG,3286,752.9248072536845,lb,2474110.9166356074,18814.53168544188
3687,3687,20,,Lakou Royal Ferme AgroEcologique,Viande de chèvre,2025-02-23,HTG,719,692.8049935571105,lb,498126.79036756244,3788.036428650665
3688,3688,6,,Horizon Vèt,Lait de vache,2026-03-30,HTG,38,542.8456521086032,gallon,20628.134780126922,156.86794509602223
3689,3689,196,,Cooperation dea association pour la production agricole et du developpement,Volaille,2027-12-12,HTG,4879,1798.165936361071,animal,8773251.603505665,66716.74223198225
3690,3690,176,,New Roots Haïti,Oeufs,2026-01-16,HTG,5650,170.53209767052104,douzaine,963506.3518384439,7327.044500672577
3691,3691,15,,Agwo Lakay,Mouton entier,2025-06-25,HTG,21,23050.85232063887,animal,484067.8987334163,3681.1247051970818
3692,3692,140,,Kominote Familyal Peyizan Centre ,Lait de vache,2027-12-11,HTG,38,450.53102198994856,gallon,17120.178835618044,130.1914740351182
3693,3693,208,,EMF Entreprise Agricole,Oeufs,2026-03-07,HTG,3539,190.48514182809862,douzaine,674126.916929641,5126.4404329250265
3694,3694,10,,Groupe de Recherche Agricole d'Haïti ,Lait de vache,2025-08-26,HTG,7,508.96264426151083,gallon,3562.738509830576,27.09306851582187
3695,3695,172,,Centre d' Encadrement de la Production Agricole pour le developpement Haiti,Viande de bovin,2024-10-30,HTG,5139,635.1796095873909,lb,3264188.013669602,24822.722537411424
3696,3696,121,,Klèb Foumi Labòd,Oeufs,2026-01-17,HTG,2314,153.25907544702926,douzaine,354641.5005844257,2696.893540565975
3697,3697,29,,Poulailler Jameson,Viande de mouton,2024-08-28,HTG,166,682.7786430099007,lb,113341.25473964353,861.9106824307493
3698,3698,29,,Poulailler Jameson,Bovin entier,2025-11-28,HTG,6,175229.60320291595,animal,1051377.6192174957,7995.267066292743
3699,3699,224,,Job Joseph,Lait de vache,2025-12-10,HTG,30,521.723484335197,gallon,15651.70453005591,119.02436904985483
3700,3700,154,,Le palmiste poulailler,Bovin entier,2027-04-08,HTG,12,313305.05083592626,animal,3759660.610031115,28590.574981225207
3701,3701,69,,Ferme Agricole la Réserve,Viande de chèvre,2026-03-27,HTG,1408,690.812290453195,lb,972663.7049580986,7396.682166981738
3702,3702,27,,Poulailler Adrien,Volaille,2026-03-14,HTG,2191,1026.15486190227,animal,2248305.302427874,17097.378725687253
3703,3703,86,,Eco champ S.A,Mouton entier,2024-01-05,HTG,9,24568.269593608096,animal,221114.42634247287,1681.4785273191853
3704,3704,216,,Splendeur agrobusiness,Lait de vache,2027-07-07,HTG,47,498.80467713138455,gallon,23443.819825175073,178.27999867053288
3705,3705,70,,Dlina Production,Mouton entier,2024-02-25,HTG,22,28088.24786715339,animal,617941.4530773746,4699.174548116917
3706,3706,135,,Milord Gerard Steeve,Oeufs,2025-01-23,HTG,1690,193.51546945625336,douzaine,327041.1433810682,2487.004892631697
3707,3707,235,,Akasan Tech,Oeufs,2026-12-05,HTG,3942,171.28159445451453,douzaine,675192.0453396963,5134.540268742938
3708,3708,118,,Sonje Lakay Poulailler ,Lait de vache,2024-11-10,HTG,6,451.5251574746927,gallon,2709.1509448481565,20.601908325841496
3709,3709,177,,Alfredo entreprise agro veterinaire,Viande de bovin,2024-12-04,HTG,5201,586.2661958747711,lb,3049170.484744685,23187.60824900901
3710,3710,186,,Laiterie de Poste-Droit,Oeufs,2025-05-20,HTG,6681,185.27695171631615,douzaine,1237835.3144167082,9413.196307351393
3711,3711,167,,PRODWI BON KALITE,Viande de mouton,2024-03-02,HTG,897,671.2867742413015,lb,602144.2364944475,4579.043623531919
3712,3712,169,,Probo-K,Viande de bovin,2026-10-09,HTG,742,601.5878362969781,lb,446378.1745323578,3394.5108329456866
3713,3713,63,,Poulailler,Bovin entier,2027-05-04,HTG,6,234616.57688884775,animal,1407699.4613330865,10704.93886945313
3714,3714,22,,PMG Jean Michel Thomas,Mouton entier,2026-07-05,HTG,6,33621.97746478873,animal,201731.86478873238,1534.0826219675466
3715,3715,174,,Complexe C& L,Volaille,2026-09-05,HTG,1869,915.9417956806806,animal,1711895.216127192,13018.214571309443
3716,3716,190,,Lido poulailler,Volaille,2024-04-28,HTG,2509,1462.9271448466575,animal,3670484.2064202637,27912.427425249152
3717,3717,44,,Dallas Farm,Bovin entier,2024-02-23,HTG,11,127526.131395214,animal,1402787.445347354,10667.585135721323
3718,3718,65,,Laiterie de Ouanaminthe/GEDWA,Volaille,2025-03-26,HTG,3025,1666.6111822477874,animal,5041498.8262995565,38338.39411634644
3719,3719,220,,AGWO PÈP LA,Oeufs,2025-08-30,HTG,9043,182.63694215303636,douzaine,1651585.8678899077,12559.588348972682
3720,3720,185,,Institution Fitz Gérard,Oeufs,2025-06-13,HTG,1008,193.60222711195885,douzaine,195151.04492885454,1484.0383644779813
3721,3721,145,,Amitié poulailler,Lait de vache,2024-10-05,HTG,48,522.2547858648144,gallon,25068.22972151109,190.6329256388676
3722,3722,120,,Mouvement de Solidarité des Travailleurs de Saltadère,Viande de chèvre,2027-10-26,HTG,1166,714.0763437722443,lb,832613.0168384368,6331.657922725755
3723,3723,156,,EKILIB Pouilailler,Oeufs,2025-06-22,HTG,655,152.16981681866378,douzaine,99671.23001622477,757.9561217963861
3724,3724,215,,ANTRAID Production,Viande de mouton,2025-12-20,HTG,1343,614.6921148865291,lb,825531.5102926086,6277.806161920978
3725,3725,141,,Odjeeez poulailler,Mouton entier,2025-05-19,HTG,25,22666.000256930925,animal,566650.0064232731,4309.125524131355
3726,3726,181,,Renaissance Ferme,Volaille,2024-08-11,HTG,2833,1899.2883979136489,animal,5380684.031289367,40917.74928737161
3727,3727,154,,Le palmiste poulailler,Viande de mouton,2027-01-24,HTG,1432,653.7456687200505,lb,936163.7976071123,7119.116331613021
3728,3728,121,,Klèb Foumi Labòd,Volaille,2024-11-03,HTG,2168,839.5575358568283,animal,1820160.7377376037,13841.52652271942
3729,3729,126,,AVI-AGRO,Bovin entier,2025-06-06,HTG,11,223577.48103305552,animal,2459352.291363611,18702.298793639628
3730,3730,232,,Bazilic,Viande de chèvre,2026-04-10,HTG,851,677.5863900451906,lb,576626.0179284571,4384.988729493971
3731,3731,100,,G6,Mouton entier,2025-12-07,HTG,20,38148.359780175466,animal,762967.1956035093,5802.0319057301085
3732,3732,132,,American University of the Caraibeen,Lait de vache,2027-05-18,HTG,34,502.0152204158002,gallon,17068.517494137206,129.7986121227164
3733,3733,138,,Sternum Entreprise,Volaille,2026-05-16,HTG,1073,1039.5187118774315,animal,1115403.577844484,8482.156485509384
3734,3734,108,,Solidarité poulailler,Bovin entier,2024-04-17,HTG,8,125331.39403936191,animal,1002651.1523148953,7624.723591748253
3735,3735,201,,Ferme Vision et Action,Viande de chèvre,2027-04-24,HTG,2628,775.9452670413757,lb,2039184.1617847353,15507.103891899127
3736,3736,153,,Entre nous poulailler,Viande de chèvre,2026-07-24,HTG,2320,777.7343375948273,lb,1804343.6632199993,13721.24458722433
3737,3737,1,,A&P Entreprise Agro Vétérinaire,Viande de bovin,2025-02-28,HTG,1881,566.1659307103811,lb,1064958.1156662267,8098.54080354545
3738,3738,65,,Laiterie de Ouanaminthe/GEDWA,Bovin entier,2027-07-14,HTG,10,151060.56933497125,animal,1510605.6933497125,11487.495766917966
3739,3739,66,,Poulailler Bernadin,Oeufs,2026-08-03,HTG,6492,168.107030626917,douzaine,1091350.8428299453,8299.245953079431
3740,3740,93,,2R,Viande de mouton,2024-04-22,HTG,1301,643.0643531942119,lb,836626.7235056696,6362.180406887222
3741,3741,56,,Poulailler Jinjha,Mouton entier,2024-10-10,HTG,6,21772.576985805423,animal,130635.46191483253,993.4255658922626
3742,3742,194,,Aviculture maximum,Lait de vache,2025-02-11,HTG,19,497.3984084259341,gallon,9450.569760092749,71.86745064709315
3743,3743,152,,Lana poulailler,Mouton entier,2027-04-28,HTG,6,22777.698294851085,animal,136666.1897691065,1039.2866142137377
3744,3744,31,,FERME FENDAL,Oeufs,2026-01-22,HTG,6288,179.5037756544111,douzaine,1128719.741314937,8583.420086045147
3745,3745,15,,Agwo Lakay,Lait de vache,2027-07-08,HTG,38,455.9263908095491,gallon,17325.202850762867,131.7505920210104
3746,3746,218,,Mouvman Peyizan Nò,Viande de mouton,2027-06-08,HTG,120,579.088836063837,lb,69490.66032766044,528.4460861419045
3747,3747,164,,Altagrace poulet Local,Viande de mouton,2026-11-18,HTG,2491,640.0126612484569,lb,1594271.5391699062,12123.73794045556
3748,3748,164,,Altagrace poulet Local,Lait de vache,2026-05-14,HTG,7,490.0066560224733,gallon,3430.046592157313,26.08400450309744
3749,3749,55,,Le Canaan Production / FA Production,Lait de vache,2025-02-23,HTG,32,537.8413448976543,gallon,17210.923036724937,130.88154400551284
3750,3750,231,,AGRIPROSER,Viande de mouton,2025-08-12,HTG,844,659.4019458294995,lb,556535.2422800976,4232.207165628119
3751,3751,132,,American University of the Caraibeen,Viande de mouton,2025-11-01,HTG,821,637.7826557842369,lb,523619.5603988585,3981.8977977099507
3752,3752,37,,Nouvo Jaden agrikòl,Oeufs,2024-03-29,HTG,1951,160.31744348080917,douzaine,312779.3322310587,2378.5500549890394
3753,3753,211,,Ferme Familial Agricole de Pilette,Mouton entier,2025-08-11,HTG,21,25628.335222069916,animal,538195.0396634683,4092.737944208884
3754,3754,117,,Poulailler Éric Sylvestre,Viande de bovin,2025-01-30,HTG,2461,668.4121592016234,lb,1644962.323795195,12509.219192358898
3755,3755,91,,Lakou plètil,Viande de bovin,2025-08-28,HTG,1345,640.7811396039247,lb,861850.6327672787,6553.997207355732
3756,3756,69,,Ferme Agricole la Réserve,Viande de mouton,2026-02-27,HTG,2265,609.9555780608678,lb,1381549.3843078655,10506.07896812065
3757,3757,85,,Mouvement Paysans Papaye,Mouton entier,2025-12-17,HTG,6,37040.69893052088,animal,222244.19358312525,1690.0699131796596
3758,3758,30,,Ferme Andre Production Agricole de Dumas,Viande de chèvre,2026-03-31,HTG,3455,742.2211742524133,lb,2564374.157042088,19500.94416001588
3759,3759,111,,Kiskeya vèt,Bovin entier,2026-06-28,HTG,14,302910.43858546246,animal,4240746.140196474,32249.020077539728
3760,3760,74,,Association des.producteurs de lait et éleveurs de Ferrier,Oeufs,2024-03-15,HTG,5856,181.96158303137773,douzaine,1065567.030231748,8103.171332560822
3761,3761,123,,Poulailler Adrien Arold,Mouton entier,2025-08-20,HTG,20,30867.21048478811,animal,617344.2096957621,4694.632773351804
3762,3762,67,,"Ferme d'Expérimentation, de production pour la Vulgarisation Agricole d'Haiti",Bovin entier,2026-11-29,HTG,12,116694.14795578149,animal,1400329.7754693779,10648.895630945839
3763,3763,39,,AGROTECH,Viande de bovin,2027-02-23,HTG,2708,608.7911225192786,lb,1648606.3597822064,12536.930492640353
3764,3764,69,,Ferme Agricole la Réserve,Mouton entier,2025-01-12,HTG,19,19536.182522040475,animal,371187.46791876905,2822.718387214974
3765,3765,212,,Mouvement des Investisseurs de Camp-perrin,Bovin entier,2027-03-26,HTG,5,119644.64701197005,animal,598223.2350598503,4549.226122128139
3766,3766,49,,Ferme Agricole Anna's Saintvil,Oeufs,2026-09-11,HTG,5832,186.39316026858668,douzaine,1087044.9106863975,8266.501221949791
3767,3767,180,,Agrifeed,Volaille,2027-10-20,HTG,1417,1893.3200082157489,animal,2682834.451641716,20401.782902218372
3768,3768,110,,Agro Jhonncy Poulailler ,Bovin entier,2024-01-09,HTG,13,189316.99678704122,animal,2461120.9582315357,18715.74873179875
3769,3769,150,,Winter poulailler,Bovin entier,2027-09-30,HTG,7,260898.70567741795,animal,1826290.9397419256,13888.144028455708
3770,3770,100,,G6,Viande de chèvre,2026-08-14,HTG,2026,666.5542386235829,lb,1350438.887451379,10269.497242976267
3771,3771,49,,Ferme Agricole Anna's Saintvil,Volaille,2027-10-15,HTG,4360,962.8796570664852,animal,4198155.304809875,31925.135397793725
3772,3772,235,,Akasan Tech,Mouton entier,2027-07-09,HTG,9,17884.867141418923,animal,160963.8042727703,1224.0593480819034
3773,3773,122,,A&F Production Animale et Végétale,Viande de chèvre,2026-01-01,HTG,723,663.6894640259263,lb,479847.48249074473,3649.0302851007204
3774,3774,58,,Poulailler,Bovin entier,2025-04-13,HTG,6,131180.07097102917,animal,787080.425826175,5985.4024777655895
3775,3775,5,,Ferme Luckner Alexis,Oeufs,2024-04-08,HTG,8338,173.32144965645355,douzaine,1445154.2472355098,10989.766138673078
3776,3776,117,,Poulailler Éric Sylvestre,Volaille,2025-04-06,HTG,1467,1084.0071928234283,animal,1590238.5518719694,12093.068835528284
3777,3777,59,,Poulailler Gilbert,Mouton entier,2027-10-23,HTG,9,31169.008489677468,animal,280521.0764070972,2133.2401247688003
3778,3778,47,,Agrogau Entreprise,Bovin entier,2025-03-19,HTG,11,274825.3331573487,animal,3023078.6647308357,22989.191366774416
3779,3779,159,,Entre nous poulailer,Viande de chèvre,2027-12-03,HTG,295,717.1557413627864,lb,211560.943702022,1608.8284692168972
3780,3780,77,,Ferme Heptagone,Viande de bovin,2026-11-11,HTG,7496,620.5701715936935,lb,4651794.006266327,35374.85936324203
3781,3781,223,,Sol Agriplus,Volaille,2025-04-19,HTG,4910,1702.1812972552707,animal,8357710.169523379,63556.731327173984
3782,3782,49,,Ferme Agricole Anna's Saintvil,Oeufs,2025-08-19,HTG,5241,177.96303218046205,douzaine,932704.2516578016,7092.80799739773
3783,3783,41,,Poulailler Gilbert,Volaille,2026-01-28,HTG,4994,1894.7553150025733,animal,9462408.04312285,71957.47561310152
3784,3784,31,,FERME FENDAL,Viande de chèvre,2026-02-13,HTG,1810,730.103003929134,lb,1321486.4371117325,10049.326517959944
3785,3785,100,,G6,Viande de bovin,2024-10-31,HTG,6880,684.5734552641471,lb,4709865.372217332,35816.46670887705
3786,3786,56,,Poulailler Jinjha,Oeufs,2026-08-18,HTG,4684,183.2258370882664,douzaine,858229.8209214398,6526.46251651285
3787,3787,143,,Rivelino JOSEPH,Mouton entier,2026-03-25,HTG,14,37315.68475700812,animal,522419.5865981137,3972.772521658659
3788,3788,119,,Zero Stress poulailler,Bovin entier,2027-03-04,HTG,12,296542.6735919152,animal,3558512.0831029825,27060.928388615837
3789,3789,39,,AGROTECH,Mouton entier,2026-07-01,HTG,7,29179.260153017058,animal,204254.8210711194,1553.2686013012883
3790,3790,224,,Job Joseph,Bovin entier,2025-01-21,HTG,15,115930.07188603174,animal,1738951.0782904762,13223.96257255115
3791,3791,11,,Bambou poulailler ,Volaille,2024-07-16,HTG,3850,1837.9780231484956,animal,7076215.389121708,53811.52387164797
3792,3792,85,,Mouvement Paysans Papaye,Lait de vache,2024-04-24,HTG,26,497.5057405985234,gallon,12935.149255561608,98.36615403468903
3793,3793,137,,Bastia Ferme d'élevage ,Oeufs,2025-03-12,HTG,2362,187.77132493873492,douzaine,443515.86950529186,3372.744254793094
3794,3794,50,,Poulailler Debs,Viande de chèvre,2026-05-15,HTG,2100,747.754505808013,lb,1570284.4621968274,11941.32670872112
3795,3795,222,,Agrozoo Services,Oeufs,2026-08-06,HTG,9320,158.05184306148828,douzaine,1473043.177333071,11201.84925728571
3796,3796,193,,Beraca dépôts  articles divers,Viande de chèvre,2025-01-15,HTG,2507,709.8092527903173,lb,1779491.7967453254,13532.257009470155
3797,3797,46,,Aucun nom à date,Viande de mouton,2024-06-20,HTG,1165,571.9177164358787,lb,666284.1396477986,5066.799541047898
3798,3798,114,,Ferme Agricole de Mérande SA,Bovin entier,2025-01-16,HTG,13,272102.7127466305,animal,3537335.2657061964,26899.887952138375
3799,3799,138,,Sternum Entreprise,Mouton entier,2026-04-03,HTG,11,24128.748379549237,animal,265416.23217504163,2018.3743891638146
3800,3800,121,,Klèb Foumi Labòd,Lait de vache,2027-04-08,HTG,12,547.7007442737874,gallon,6572.408931285449,49.980296055402654
3801,3801,49,,Ferme Agricole Anna's Saintvil,Oeufs,2027-01-25,HTG,6894,196.4308005867517,douzaine,1354193.9392450661,10298.052769924458
3802,3802,169,,Probo-K,Bovin entier,2024-06-28,HTG,5,188051.70158544646,animal,940258.5079272323,7150.254813134847
3803,3803,149,,L' eternel est grand poulailler,Mouton entier,2026-04-16,HTG,22,29261.26387527887,animal,643747.8052561352,4895.4205722900015
3804,3804,95,,Jardin meridional,Mouton entier,2024-08-27,HTG,6,29212.943190885977,animal,175277.65914531588,1332.9099554776872
3805,3805,110,,Agro Jhonncy Poulailler ,Viande de chèvre,2027-03-24,HTG,104,728.3360742577266,lb,75746.95172280357,576.0224465612439
3806,3806,170,,Alexis et Pluviose agro entreprise vétérinaire,Volaille,2024-01-24,HTG,2242,828.3326905313231,animal,1857121.8921712264,14122.5999404656
3807,3807,66,,Poulailler Bernadin,Viande de mouton,2026-05-22,HTG,2337,630.873144236782,lb,1474350.5380813594,11211.791164116801
3808,3808,174,,Complexe C& L,Volaille,2027-02-12,HTG,2172,892.0409225005824,animal,1937512.8836712649,14733.938278868935
3809,3809,7,,Zim Ferme de Recherche Appliquée et de Développement Communautaire ,Volaille,2026-10-31,HTG,2215,1893.3006662368873,animal,4193660.9757147054,31890.957990225896
3810,3810,113,,ORENE( organisation's pou refòm anviwonmantal nodès,Viande de mouton,2025-12-08,HTG,1333,651.1421128718174,lb,867972.4364581326,6600.550847590362
3811,3811,58,,Poulailler,Viande de bovin,2025-01-09,HTG,6216,619.4249219503811,lb,3850345.314843569,29280.192508316115
3812,3812,171,,Ferme Le vieux Chardo,Volaille,2027-11-28,HTG,2901,1522.7056748807013,animal,4417369.162828915,33592.160934060186
3813,3813,121,,Klèb Foumi Labòd,Volaille,2025-08-02,HTG,2535,1943.725165743431,animal,4927343.295159598,37470.29121794371
3814,3814,218,,Mouvman Peyizan Nò,Volaille,2026-02-21,HTG,539,1841.9177695423955,animal,992793.6777833512,7549.7618082384115
3815,3815,81,,"Centre d'expérimentation, de production et de vulgarisation agricole(CEPVA)",Bovin entier,2027-10-02,HTG,8,305160.2460138944,animal,2441281.968111155,18564.881886776846
3816,3816,55,,Le Canaan Production / FA Production,Lait de vache,2024-01-29,HTG,25,469.30479912039027,gallon,11732.619978009756,89.22144469969396
3817,3817,188,,Wid Agricole,Mouton entier,2027-08-26,HTG,9,22293.947189080412,animal,200645.5247017237,1525.821480621473
3818,3818,156,,EKILIB Pouilailler,Oeufs,2027-03-19,HTG,9324,174.09912911140086,douzaine,1623300.2798347017,12344.488820035755
3819,3819,105,,Poulailler wilnert,Oeufs,2026-03-09,HTG,6327,188.9591233344865,douzaine,1195544.373337296,9091.592192679058
3820,3820,219,,Societé Agricole de Production et de  l ' élevage du Nord.Sa,Oeufs,2025-06-12,HTG,8632,197.5247256560465,douzaine,1705033.4318629934,12966.033702380179
3821,3821,162,,Entreprise de la production agricole,Lait de vache,2026-03-28,HTG,22,474.8276322091388,gallon,10446.207908601054,79.43884341141487
3822,3822,176,,New Roots Haïti,Bovin entier,2026-05-07,HTG,7,160069.1721139621,animal,1120484.2047977347,8520.792431921936
3823,3823,42,,Agroveterinaire,Viande de bovin,2024-04-06,HTG,3772,656.9577224249098,lb,2478044.5289867595,18844.44508735178
3824,3824,141,,Odjeeez poulailler,Viande de chèvre,2025-09-10,HTG,3500,693.1951648115855,lb,2426183.0768405492,18450.061420840677
3825,3825,218,,Mouvman Peyizan Nò,Viande de chèvre,2026-11-15,HTG,449,751.3060651860578,lb,337336.42326853995,2565.295994437566
3826,3826,178,,Rasanbleman Fanm Vanyan Limonad,Mouton entier,2026-07-27,HTG,25,17950.06106978398,animal,448751.5267445995,3412.5591387422014
3827,3827,160,,Elie poulailler,Mouton entier,2024-11-10,HTG,15,21299.578689353253,animal,319493.6803402988,2429.6097364281277
3828,3828,101,,Angelo Poule,Volaille,2027-06-11,HTG,1504,1033.0245749802261,animal,1553668.96077026,11814.9730857054
3829,3829,99,,Friend's Farm Haïti,Viande de mouton,2026-04-09,HTG,722,617.2067969706707,lb,445623.30741282424,3388.77039857661
3830,3830,109,,Félicité ferme d'élevage,Viande de bovin,2025-03-24,HTG,1739,568.9980990060093,lb,989487.6941714501,7524.621248452092
3831,3831,156,,EKILIB Pouilailler,Lait de vache,2024-06-28,HTG,13,485.89861631591435,gallon,6316.682012106887,48.03560465480522
3832,3832,151,,Agro sully plymouth,Volaille,2024-02-16,HTG,1339,1339.6753088810124,animal,1793825.2385916756,13641.256567237077
3833,3833,34,,G&G SERVICES AGRICOLES,Viande de mouton,2025-12-25,HTG,847,603.0383716038375,lb,510773.50074845034,3884.209131166923
3834,3834,85,,Mouvement Paysans Papaye,Bovin entier,2024-12-23,HTG,13,222172.25024832395,animal,2888239.2532282113,21963.796602495902
3835,3835,177,,Alfredo entreprise agro veterinaire,Mouton entier,2025-01-07,HTG,10,36017.90591769426,animal,360179.0591769426,2739.0042522961417
3836,3836,137,,Bastia Ferme d'élevage ,Viande de mouton,2025-09-30,HTG,1076,652.6838407930354,lb,702287.8126933061,5340.591731508031
3837,3837,164,,Altagrace poulet Local,Viande de chèvre,2026-10-16,HTG,1047,738.2748162491938,lb,772973.7326129059,5878.127244204607
3838,3838,160,,Elie poulailler,Volaille,2027-04-11,HTG,4490,1845.8387138110818,animal,8287815.825011757,63025.215399328954
3839,3839,2,,HEEMA ENGINEERING &SERVICES,Viande de chèvre,2025-05-10,HTG,376,710.8670443750311,lb,267286.0086850117,2032.5932219392525
3840,3840,47,,Agrogau Entreprise,Viande de chèvre,2027-06-12,HTG,198,712.8181692526784,lb,141137.99751203033,1073.2927567454778
3841,3841,161,,Société de Formation de Production et de Distribution,Volaille,2026-10-15,HTG,2646,1766.581633423325,animal,4674375.0020381175,35546.57796226705
3842,3842,167,,PRODWI BON KALITE,Lait de vache,2024-04-04,HTG,46,548.2100609971376,gallon,25217.662805868327,191.76929890394166
3843,3843,112,,La faune et.la.flore production,Lait de vache,2025-04-25,HTG,40,473.29657697169847,gallon,18931.86307886794,143.96854052371057
3844,3844,116,,Poulailler chenet,Viande de mouton,2027-10-05,HTG,332,682.2013765856921,lb,226490.85702644975,1722.3639317600741
3845,3845,161,,Société de Formation de Production et de Distribution,Viande de chèvre,2026-05-05,HTG,579,785.3176190364245,lb,454698.9014220898,3457.7863226014433
3846,3846,29,,Poulailler Jameson,Viande de mouton,2024-06-06,HTG,1613,636.9490164833954,lb,1027398.7635877169,7812.918354279215
3847,3847,215,,ANTRAID Production,Mouton entier,2027-01-09,HTG,19,24296.957638157044,animal,461642.19512498385,3510.58703517098
3848,3848,12,,Ministère Haïtien Zanmi kris yo,Volaille,2024-12-16,HTG,2914,1123.9166485497785,animal,3275093.1138740545,24905.651056076462
3849,3849,75,,Dermance Pierre,Volaille,2027-09-03,HTG,4458,1643.1221550011765,animal,7325038.5669952445,55703.71533836688
3850,3850,29,,Poulailler Jameson,Mouton entier,2027-01-05,HTG,12,30351.56048427218,animal,364218.72581126617,2769.7241506560163
3851,3851,88,,Visionnaire Agro-vert,Viande de mouton,2024-12-26,HTG,2287,677.6836624815153,lb,1549862.5360952255,11786.026890457988
3852,3852,164,,Altagrace poulet Local,Lait de vache,2024-04-17,HTG,20,507.52731769414095,gallon,10150.546353882819,77.19046656945109
3853,3853,231,,AGRIPROSER,Volaille,2024-09-24,HTG,2467,1746.7725316849933,animal,4309287.835666878,32770.24970088881
3854,3854,62,,Entreprise Ferme Agropastorale de Mont-Organisé,Mouton entier,2026-09-30,HTG,8,20956.60160110221,animal,167652.8128088177,1274.9263331469026
3855,3855,198,,S&L entreprise agricole,Oeufs,2025-08-06,HTG,3287,185.85084061182454,douzaine,610891.7130910673,4645.564358106975
3856,3856,168,,Centre Agro-pastoral des Petites Surs de Ste Thérèse,Viande de bovin,2025-07-31,HTG,4366,626.1864035416372,lb,2733929.8378627882,20790.340972340597
3857,3857,55,,Le Canaan Production / FA Production,Volaille,2024-12-21,HTG,1687,1697.832590281794,animal,2864243.5798053863,21781.319998520048
3858,3858,122,,A&F Production Animale et Végétale,Volaille,2025-04-09,HTG,4954,1596.9262000586057,animal,7911172.395090332,60161.00680677059
3859,3859,134,,Roy production et distribution,Lait de vache,2024-05-17,HTG,42,547.7947920471203,gallon,23007.381265979053,174.9610742660004
3860,3860,230,,Backup agricultural consulting firm,Mouton entier,2025-09-09,HTG,7,37763.16986044257,animal,264342.189023098,2010.2067606319238
3861,3861,142,,Ronald JOSEPH,Mouton entier,2024-12-12,HTG,6,38667.32113444361,animal,232003.92680666168,1764.2884167806972
3862,3862,200,,Amigo poissonerie et chacuterie,Viande de bovin,2024-09-18,HTG,4197,679.1711736594388,lb,2850481.4158486645,21676.664759305433
3863,3863,138,,Sternum Entreprise,Viande de mouton,2027-08-02,HTG,145,589.9410965870312,lb,85541.45900511953,650.5053916739128
3864,3864,91,,Lakou plètil,Viande de chèvre,2024-10-17,HTG,896,747.3490434480319,lb,669624.7429294366,5092.2033682846895
3865,3865,82,,Poulailler Emilus Jeannot,Bovin entier,2024-06-02,HTG,9,99437.1891860803,animal,894934.7026747228,6805.587092583443
3866,3866,29,,Poulailler Jameson,Bovin entier,2025-03-05,HTG,12,186410.9560343031,animal,2236931.472411637,17010.8857217615
3867,3867,153,,Entre nous poulailler,Lait de vache,2027-01-28,HTG,44,544.8684214253719,gallon,23974.210542716366,182.3133881575389
3868,3868,80,,PDF Entreprise Agricole,Mouton entier,2025-06-21,HTG,19,22303.280728230224,animal,423762.3338363742,3222.527253508549
3869,3869,200,,Amigo poissonerie et chacuterie,Oeufs,2026-08-29,HTG,3152,156.65987085484434,douzaine,493791.91293446935,3755.0715812507174
3870,3870,108,,Solidarité poulailler,Oeufs,2025-09-08,HTG,6605,162.2439109771904,douzaine,1071621.0320043426,8149.209368854316
3871,3871,48,,Bon Jaden Lakay,Bovin entier,2025-04-16,HTG,6,246647.3641467344,animal,1479884.1848804066,11253.872128368112
3872,3872,144,,Raymond raynold poulailler,Viande de mouton,2027-09-18,HTG,976,667.5797689480986,lb,651557.8544933442,4954.812581698435
3873,3873,226,,Agri Perfect,Bovin entier,2024-06-19,HTG,13,211270.8885004808,animal,2746521.5505062505,20886.09544111217
3874,3874,131,,BECEP,Lait de vache,2024-01-21,HTG,6,473.48255139183414,gallon,2840.895308351005,21.603766603429698
3875,3875,152,,Lana poulailler,Lait de vache,2027-01-01,HTG,44,548.5962519774205,gallon,24138.235087006502,183.56072309510648
